state,state_id,route,location,url,avg_stars,route_type,rating,pitches,length,x,y,region_1,region_2,region_3,x_diff,y_diff,region_crag_id,crag
California,105708959,"Cat, The Other White Meat",Joshua Tree National Park > Highway 62 Crags > (f) Del Taco Crags Area > Peta Crag,https://www.mountainproject.com/route/106826523/cat-the-other-white-meat,3,Sport,5.9,1,100,-116.07274,34.11167,Joshua Tree National Park,Highway 62 Crags,(f) Del Taco Crags Area,0.04233000000000686,-0.015350000000005082,0,California > Joshua Tree National Park > 00
California,105708959,"I Love Animals, They Taste Good",Joshua Tree National Park > Highway 62 Crags > (f) Del Taco Crags Area > Peta Crag,https://www.mountainproject.com/route/106826117/i-love-animals-they-taste-good,2.8,Sport,5.9,1,90,-116.07274,34.11167,Joshua Tree National Park,Highway 62 Crags,(f) Del Taco Crags Area,0,0,0,California > Joshua Tree National Park > 00
California,105708959,Tortoise Rock Casino,Joshua Tree National Park > Highway 62 Crags > Tortoise Rock Casino,https://www.mountainproject.com/route/125689735/tortoise-rock-casino,3.2,Sport,5.9+,3,200,-116.05667,34.11946,Joshua Tree National Park,Highway 62 Crags,Tortoise Rock Casino,0.01606999999999914,0.007789999999999964,0,California > Joshua Tree National Park > 00
California,105708959,My Naughty Little Donkey,Joshua Tree National Park > Indian Cove > Boy Scout Trail Area > The Monkey's Paw,https://www.mountainproject.com/route/107320207/my-naughty-little-donkey,2.1,Sport,5.9,1,50,-116.17254,34.10966,Joshua Tree National Park,Indian Cove,Boy Scout Trail Area,-0.11587000000000103,-0.009799999999998477,0,California > Joshua Tree National Park > 00
California,105708959,Easter Overflow,Joshua Tree National Park > Indian Cove > Group Campsites Road > Group Campsite  1 > Jaime's Rock,https://www.mountainproject.com/route/105884241/easter-overflow,2,Sport,5.9-,1,50,-116.15662,34.09627,Joshua Tree National Park,Indian Cove,Group Campsites Road,0.01591999999999416,-0.013390000000001123,0,California > Joshua Tree National Park > 00
California,105708959,Space Aids,Joshua Tree National Park > Indian Cove > Group Campsites Road > Group Campsite 11 > Empire Wall,https://www.mountainproject.com/route/111924046/space-aids,2,Sport,5.9,1,50,-116.16516,34.09573,Joshua Tree National Park,Indian Cove,Group Campsites Road,-0.00853999999999644,-5.399999999937677e-4,0,California > Joshua Tree National Park > 00
California,105708959,Hippo Paradise,Joshua Tree National Park > Indian Cove > Indian Cove Campground > Indian Cove CG East > Indian Palisades Corridor,https://www.mountainproject.com/route/114030268/hippo-paradise,2.3,Sport,5.9,1,40,-116.15436,34.09365,Joshua Tree National Park,Indian Cove,Indian Cove Campground,0.010800000000003251,-0.002080000000006521,0,California > Joshua Tree National Park > 00
California,105708959,Snakes in the Grass,Joshua Tree National Park > Indian Cove > Indian Cove Campground > Indian Cove CG East > Indian Palisades Corridor,https://www.mountainproject.com/route/112347463/snakes-in-the-grass,2.1,Sport,5.9+,1,60,-116.15436,34.09365,Joshua Tree National Park,Indian Cove,Indian Cove Campground,0,0,0,California > Joshua Tree National Park > 00
California,105708959,The Shank,Joshua Tree National Park > Indian Cove > Indian Cove Campground > Indian Cove CG East > Indian Palisades Corridor,https://www.mountainproject.com/route/105724645/the-shank,2,Sport,5.9+,1,45,-116.15436,34.09365,Joshua Tree National Park,Indian Cove,Indian Cove Campground,0,0,0,California > Joshua Tree National Park > 00
California,105708959,Amsterdam,Joshua Tree National Park > Indian Cove > Indian Cove Campground > Indian Cove CG West > Apparition Rock > Apparition Rock (Rear),https://www.mountainproject.com/route/108281593/amsterdam,2.4,Sport,5.9,1,60,-116.16403,34.09215,Joshua Tree National Park,Indian Cove,Indian Cove Campground,-0.009669999999999845,-0.0015000000000000568,0,California > Joshua Tree National Park > 00
California,105708959,Kat's Meow,Joshua Tree National Park > Indian Cove > Rattlesnake Canyon > Iceberg Boulder Area > Boortemus Clump,https://www.mountainproject.com/route/108271443/kats-meow,2.3,Sport,5.9,1,70,-116.14763,34.08586,Joshua Tree National Park,Indian Cove,Rattlesnake Canyon,0.0163999999999902,-0.006289999999999907,0,California > Joshua Tree National Park > 00
California,105708959,Wildman,Joshua Tree National Park > Indian Cove > Rattlesnake Canyon > Iceberg Boulder Area > Boortemus Clump,https://www.mountainproject.com/route/108271808/wildman,2.5,Sport,5.9,1,80,-116.14763,34.08586,Joshua Tree National Park,Indian Cove,Rattlesnake Canyon,0,0,0,California > Joshua Tree National Park > 00
California,105708959,Pretty Woman,Joshua Tree National Park > Indian Cove > Rattlesnake Canyon > Iceberg Boulder Area > Pretty Woman Rock,https://www.mountainproject.com/route/108271846/pretty-woman,2.5,Sport,5.9-,1,40,-116.14341,34.08609,Joshua Tree National Park,Indian Cove,Rattlesnake Canyon,0.004220000000003665,2.3000000000195087e-4,0,California > Joshua Tree National Park > 00
California,105708959,The Chick Magnet,Joshua Tree National Park > Indian Cove > Rattlesnake Canyon > Rattlesnake Wash Hillside > Alien Head Area,https://www.mountainproject.com/route/106745090/the-chick-magnet,2.3,Sport,5.9,1,50,-116.13661,34.08779,Joshua Tree National Park,Indian Cove,Rattlesnake Canyon,0.006799999999998363,0.0016999999999995907,0,California > Joshua Tree National Park > 00
California,105708959,Angel's Desire,Joshua Tree National Park > Indian Cove > Rattlesnake Canyon > Rattlesnake Wash Hillside > Alien Head Area,https://www.mountainproject.com/route/106748390/angels-desire,1.9,Sport,5.9,1,40,-116.13661,34.08779,Joshua Tree National Park,Indian Cove,Rattlesnake Canyon,0,0,0,California > Joshua Tree National Park > 00
California,105708959,At Your Leisure,Joshua Tree National Park > Indian Cove > Rattlesnake Canyon > Rattlesnake Wash Hillside > Leisure World > Leisure Palace,https://www.mountainproject.com/route/121838142/at-your-leisure,2,Sport,5.9,1,40,-116.13799,34.09088,Joshua Tree National Park,Indian Cove,Rattlesnake Canyon,-0.0013799999999974943,0.003090000000000259,0,California > Joshua Tree National Park > 00
California,105708959,Drinkin' Buddy,Joshua Tree National Park > Indian Cove > Rattlesnake Canyon > Rattlesnake Wash Hillside > Leisure World > Schlitz Pillars,https://www.mountainproject.com/route/106856026/drinkin-buddy,2.5,Sport,5.9,1,40,-116.13811,34.09132,Joshua Tree National Park,Indian Cove,Rattlesnake Canyon,-1.1999999999545707e-4,4.400000000046589e-4,0,California > Joshua Tree National Park > 00
California,105708959,Babaloos,Joshua Tree National Park > Pinto Basin > Cottonwood Area > Butterbags Buttress,https://www.mountainproject.com/route/106788440/babaloos,3,Sport,5.9,1,70,-115.80655,33.71885,Joshua Tree National Park,Pinto Basin,Cottonwood Area,0.3315599999999961,-0.37246999999999986,1,California > Joshua Tree National Park > 01
California,105708959,Pheremone,Joshua Tree National Park > Pinto Basin > Indian Head Area > The Great White Face,https://www.mountainproject.com/route/106761240/pheremone,2,Sport,5.9,1,80,-116.0615,34.0982,Joshua Tree National Park,Pinto Basin,Indian Head Area,-0.2549499999999938,0.3793499999999952,2,California > Joshua Tree National Park > 02
California,105708959,Who Are You?,"Joshua Tree National Park > Pinto Basin > Jumbo Rock Area > Cunning Rock, Northwest Face",https://www.mountainproject.com/route/116559239/who-are-you,2,Sport,5.9+,1,60,-116.05927,34.00249,Joshua Tree National Park,Pinto Basin,Jumbo Rock Area,0.0022299999999972897,-0.09570999999999685,2,California > Joshua Tree National Park > 02
California,105708959,Bath Water,Joshua Tree National Park > Pinto Basin > Loveland > Beak Boulder Area,https://www.mountainproject.com/route/116794251/bath-water,3.4,Sport,5.9,1,40,-116.0511,34.02597,Joshua Tree National Park,Pinto Basin,Loveland,0.008169999999992683,0.02347999999999928,2,California > Joshua Tree National Park > 02
California,105708959,Urdu,Joshua Tree National Park > Pinto Basin > Loveland > Beluga Boulders,https://www.mountainproject.com/route/106787565/urdu,2,Sport,5.9,1,50,-116.05681,34.02081,Joshua Tree National Park,Pinto Basin,Loveland,-0.0057099999999934425,-0.005160000000003606,2,California > Joshua Tree National Park > 02
California,105708959,The Loose Man,Joshua Tree National Park > Pinto Basin > Loveland > The Bond Boulders > Loose Man Rock,https://www.mountainproject.com/route/106784021/the-loose-man,2.3,Sport,5.9,1,50,-116.05336,34.02083,Joshua Tree National Park,Pinto Basin,Loveland,0.0034500000000008413,1.9999999999242846e-5,2,California > Joshua Tree National Park > 02
California,105708959,Electric Heart,Joshua Tree National Park > Pinto Basin > Loveland > The Bond Boulders > Loose Man Rock,https://www.mountainproject.com/route/120307285/electric-heart,2,Sport,5.9,1,50,-116.05336,34.02083,Joshua Tree National Park,Pinto Basin,Loveland,0,0,2,California > Joshua Tree National Park > 02
California,105708959,Lesbian Lust,Joshua Tree National Park > Pinto Basin > OZ Area > Hollywood Area > North Hollywood > Zsa Zsa Gabor Memorial Boulder,https://www.mountainproject.com/route/105725866/lesbian-lust,3.3,Sport,5.9,1,40,-116.05199,34.03514,Joshua Tree National Park,Pinto Basin,OZ Area,0.0013699999999943202,0.014310000000001821,2,California > Joshua Tree National Park > 02
California,105708959,Desert Sensation,Joshua Tree National Park > Pinto Basin > OZ Area > Magic Mountain Area > Futthead Rock,https://www.mountainproject.com/route/118358710/desert-sensation,3,Sport,5.9 PG13,1,40,-116.04411,34.07028,Joshua Tree National Park,Pinto Basin,OZ Area,0.00788000000000011,0.035139999999998395,2,California > Joshua Tree National Park > 02
California,105708959,Squidbillies,Joshua Tree National Park > Pinto Basin > OZ Area > Magic Mountain Area > The Elf's Hat,https://www.mountainproject.com/route/108193190/squidbillies,2.3,Sport,5.9,1,45,-116.04,34.07095,Joshua Tree National Park,Pinto Basin,OZ Area,0.0041099999999971715,6.700000000066098e-4,2,California > Joshua Tree National Park > 02
California,105708959,Du Hast Mich,Joshua Tree National Park > Pinto Basin > Split Rocks > Approach Road Crags > East Side,https://www.mountainproject.com/route/117721245/du-hast-mich,2.5,Sport,5.9,1,55,-116.05138,34.00727,Joshua Tree National Park,Pinto Basin,Split Rocks,-0.0113799999999884,-0.06368000000000507,2,California > Joshua Tree National Park > 02
California,105708959,Dead Bees,Joshua Tree National Park > Pinto Basin > Split Rocks > Split Rocks West > Isles in the Sky > Isles in the Sky (Northeast Face),https://www.mountainproject.com/route/105721804/dead-bees,2.2,Sport,5.9,1,60,-116.05874,34.0047,Joshua Tree National Park,Pinto Basin,Split Rocks,-0.007360000000005584,-0.002569999999998629,2,California > Joshua Tree National Park > 02
California,105708959,The Bee's Knees,Joshua Tree National Park > Pinto Basin > Split Rocks > Split Rocks West > Isles in the Sky > Isles in the Sky (Northeast Face),https://www.mountainproject.com/route/105723532/the-bees-knees,2,Sport,5.9,1,60,-116.05874,34.0047,Joshua Tree National Park,Pinto Basin,Split Rocks,0,0,2,California > Joshua Tree National Park > 02
California,105708959,Pinky and the Brain,Joshua Tree National Park > Pinto Basin > Split Rocks > Split Rocks West > Isles in the Sky > Isles in the Sky (Southeast Face),https://www.mountainproject.com/route/105723412/pinky-and-the-brain,1.9,Sport,5.9,1,90,-116.05903,34.0041,Joshua Tree National Park,Pinto Basin,Split Rocks,-2.9000000000678483e-4,-5.999999999986017e-4,2,California > Joshua Tree National Park > 02
California,105708959,Riblet,Joshua Tree National Park > Pinto Basin > Stirrup Tank > Bronto Rock,https://www.mountainproject.com/route/105725701/riblet,2,Sport,5.9,1,20,-116.021,33.96083,Joshua Tree National Park,Pinto Basin,Stirrup Tank,0.038030000000006225,-0.0432699999999997,2,California > Joshua Tree National Park > 02
California,105708959,Bologny Ponie,Joshua Tree National Park > Pinto Basin > Stirrup Tank > Endangered Species Dome,https://www.mountainproject.com/route/107011930/bologny-ponie,2,Sport,5.9,1,80,-116.02221,33.95668,Joshua Tree National Park,Pinto Basin,Stirrup Tank,-0.0012100000000003774,-0.004150000000002763,2,California > Joshua Tree National Park > 02
California,105708959,Graham's Rabbit,Joshua Tree National Park > Pinto Basin > Stirrup Tank > Graham's Playpen,https://www.mountainproject.com/route/108183436/grahams-rabbit,2,Sport,5.9+,1,40,-116.01995,33.95432,Joshua Tree National Park,Pinto Basin,Stirrup Tank,0.002260000000006812,-0.002359999999995921,2,California > Joshua Tree National Park > 02
California,105708959,Peckerwood,Joshua Tree National Park > Pinto Basin > White Tank Campground > Torre Del Sol,https://www.mountainproject.com/route/106062861/peckerwood,2,Sport,5.9,1,60,-116.01211,33.98721,Joshua Tree National Park,Pinto Basin,White Tank Campground,0.007839999999987413,0.03288999999999476,2,California > Joshua Tree National Park > 02
California,105708959,Cougar.com,Joshua Tree National Park > Quail Springs Area > [Redacted] > Anger Management Cliffs,https://www.mountainproject.com/route/106820187/cougarcom,2.3,Sport,5.9,1,40,-116.22325,34.06295,Joshua Tree National Park,Quail Springs Area,[Redacted],-0.21113999999998612,0.07574000000000325,3,California > Joshua Tree National Park > 03
California,105708959,Stairway to Kevin,Joshua Tree National Park > Queen Valley Area > Desert Queen Mine > Fraggle Rock,https://www.mountainproject.com/route/105723031/stairway-to-kevin,1.8,Sport,5.9,1,60,-116.06147,34.02244,Joshua Tree National Park,Queen Valley Area,Desert Queen Mine,0.16177999999999315,-0.040509999999997603,3,California > Joshua Tree National Park > 03
California,105708959,Sexy Bolt,Joshua Tree National Park > Queen Valley Area > Geology Tour Road > Jerry's Quarry and Lost Pencil Areas > Lost Pencil,https://www.mountainproject.com/route/111252288/sexy-bolt,2,Sport,5.9,1,60,-116.10109,33.95228,Joshua Tree National Park,Queen Valley Area,Geology Tour Road,-0.03961999999999932,-0.07016000000000133,3,California > Joshua Tree National Park > 03
California,105708959,Feeling Tim,Joshua Tree National Park > Queen Valley Area > Geology Tour Road > Rocky Marciano,https://www.mountainproject.com/route/127304595/feeling-tim,2,Sport,5.9,1,55,-116.08903,33.96167,Joshua Tree National Park,Queen Valley Area,Geology Tour Road,0.012060000000005289,0.009389999999996235,3,California > Joshua Tree National Park > 03
California,105708959,The Black Eel,Joshua Tree National Park > Queen Valley Area > Geology Tour Road > Solomon Islands,https://www.mountainproject.com/route/106754583/the-black-eel,2,Sport,5.9+,1,40,-116.1101,33.94267,Joshua Tree National Park,Queen Valley Area,Geology Tour Road,-0.021070000000008804,-0.01899999999999835,3,California > Joshua Tree National Park > 03
California,105708959,The Golden Umbrella,Joshua Tree National Park > Wonderland of Rocks > Wonderland North > Grey Giant Area > Lazy Dome,https://www.mountainproject.com/route/106750066/the-golden-umbrella,2,Sport,5.9,1,70,-116.15402,34.06313,Joshua Tree National Park,Wonderland of Rocks,Wonderland North,-0.04391999999999996,0.12046000000000134,3,California > Joshua Tree National Park > 03
California,105708959,The Jolly Toproper,Joshua Tree National Park > Wonderland of Rocks > Wonderland North > North Wonderland Approach > Not So Cool Dome,https://www.mountainproject.com/route/113893082/the-jolly-toproper,3,Sport,5.9+,1,60,-116.176,34.0542,Joshua Tree National Park,Wonderland of Rocks,Wonderland North,-0.021979999999999222,-0.008929999999999438,3,California > Joshua Tree National Park > 03
California,105708959,Yasmine Bleeth,Joshua Tree National Park > Wonderland of Rocks > Wonderland North > The Middle Kingdom > Outer Mongolia > Siberia,https://www.mountainproject.com/route/105724492/yasmine-bleeth,2.9,Sport,5.9,1,90,-116.16993,34.06957,Joshua Tree National Park,Wonderland of Rocks,Wonderland North,0.0060700000000082355,0.01536999999999722,3,California > Joshua Tree National Park > 03
California,105708959,Gandy,Joshua Tree National Park > Wonderland of Rocks > Wonderland North > The Middle Kingdom > Outer Mongolia > Siberia,https://www.mountainproject.com/route/105725692/gandy,2.2,Sport,5.9,1,50,-116.16993,34.06957,Joshua Tree National Park,Wonderland of Rocks,Wonderland North,0,0,3,California > Joshua Tree National Park > 03
California,105708959,A Bull with Gas,Joshua Tree National Park > Wonderland of Rocks > Wonderland North > The Middle Kingdom > Outer Mongolia > Siberia,https://www.mountainproject.com/route/106044947/a-bull-with-gas,2.3,Sport,5.9,1,100,-116.16993,34.06957,Joshua Tree National Park,Wonderland of Rocks,Wonderland North,0,0,3,California > Joshua Tree National Park > 03
California,105708959,Oh Frenchie Wee Wee Gee In September,Joshua Tree National Park > Wonderland of Rocks > Wonderland South > Central Wonderland > Butler Corridor,https://www.mountainproject.com/route/107126163/oh-frenchie-wee-wee-gee-in-september,2.5,Sport,5.9+,1,80,-116.14219,34.04583,Joshua Tree National Park,Wonderland of Rocks,Wonderland South,0.027739999999994325,-0.02373999999999654,3,California > Joshua Tree National Park > 03
California,105708959,Timber Wolf,Joshua Tree National Park > Wonderland of Rocks > Wonderland South > Central Wonderland > Thrutcher Dome,https://www.mountainproject.com/route/106754388/timber-wolf,3,Sport,5.9,1,50,-116.1435,34.04558,Joshua Tree National Park,Wonderland of Rocks,Wonderland South,-0.001310000000003697,-2.500000000011937e-4,3,California > Joshua Tree National Park > 03
California,105708959,"Red, White, and Boys",Joshua Tree National Park > Wonderland of Rocks > Wonderland South > South Wonderland Approach > Ash Gordon Rock,https://www.mountainproject.com/route/106789302/red-white-and-boys,2,Sport,5.9,1,50,-116.14073,34.03187,Joshua Tree National Park,Wonderland of Rocks,Wonderland South,0.002769999999998163,-0.01371000000000322,3,California > Joshua Tree National Park > 03
California,105708959,Lead Us Not Into Temptation,Joshua Tree National Park > Wonderland of Rocks > Wonderland South > Wonderland Valley > West Wonderland Valley > The Astro Domes > North Astro Dome > North Astro Dome - Southwest Face,https://www.mountainproject.com/route/105721903/lead-us-not-into-temptation,2.5,Sport,5.9,1,80,-116.14801,34.03859,Joshua Tree National Park,Wonderland of Rocks,Wonderland South,-0.007279999999994402,0.0067200000000013915,3,California > Joshua Tree National Park > 03
Georgia,105897947,Scoop Traverse,Juliette Boulders > Right Scoop,https://www.mountainproject.com/route/106330303/scoop-traverse,2,Boulder,V1-2,1,12,-83.76744,33.02969,Juliette Boulders,Right Scoop,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Get in Your Hole,Juliette Boulders > Right Scoop,https://www.mountainproject.com/route/106350178/get-in-your-hole,2,Boulder,V2,1,15,-83.76744,33.02969,Juliette Boulders,Right Scoop,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Ankle Biter,Juliette Boulders > Right Scoop,https://www.mountainproject.com/route/111442069/ankle-biter,2.6,Boulder,V2,1,5,-83.76744,33.02969,Juliette Boulders,Right Scoop,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Brain Trust,Juliette Boulders > The Brain,https://www.mountainproject.com/route/107505525/brain-trust,2.3,Boulder,V1-2,1,12,-83.76744,33.02969,Juliette Boulders,The Brain,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Pinky and the Brain,Juliette Boulders > The Brain,https://www.mountainproject.com/route/106322401/pinky-and-the-brain,2.8,Boulder,V2-3,1,10,-83.76744,33.02969,Juliette Boulders,The Brain,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Affix Bayonets,Juliette Boulders > The Line,https://www.mountainproject.com/route/116686092/affix-bayonets,2,Boulder,V1-2 PG13,1,6,-83.76744,33.02969,Juliette Boulders,The Line,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Dab Factory,Juliette Boulders > The Line,https://www.mountainproject.com/route/107894671/dab-factory,2.8,Boulder,V2,1,6,-83.76744,33.02969,Juliette Boulders,The Line,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Myanmar,Juliette Boulders > The Line,https://www.mountainproject.com/route/106340466/myanmar,2,Boulder,V2+,1,6,-83.76744,33.02969,Juliette Boulders,The Line,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Rock Till You Drop,Juliette Boulders > The Throne of God,https://www.mountainproject.com/route/106322385/rock-till-you-drop,3.6,Boulder,5.9 V2,1,20,-83.76744,33.02969,Juliette Boulders,The Throne of God,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Fat Mans Flake,Juliette Boulders > The Wedge,https://www.mountainproject.com/route/106321169/fat-mans-flake,3.4,Boulder,V2+,1,10,-83.76744,33.02969,Juliette Boulders,The Wedge,-,0,0,0,Georgia > Juliette Boulders > 00
Georgia,105897947,Testing the Waters,Juliette Boulders > Waterworld,https://www.mountainproject.com/route/112326533/testing-the-waters,2,Boulder,V2,1,10,-83.76744,33.02969,Juliette Boulders,Waterworld,-,0,0,0,Georgia > Juliette Boulders > 00
Kansas,107235316,Mollusk,Kanopolis Lake > Prehistoric Boulders,https://www.mountainproject.com/route/124091934/mollusk,4,Boulder,V2,1,12,-98.01419,38.64984,Kanopolis Lake,Prehistoric Boulders,-,0,0,0,Kansas > Kanopolis Lake > 00
Minnesota,105812481,Toe Beans,Keewaydin Park,https://www.mountainproject.com/route/124725251/toe-beans,3.5,Boulder,V2,1,10,-93.22761,44.90746,Keewaydin Park,-,-,0,0,0,Minnesota > Keewaydin Park > 00
Tennessee,105887760,Peaches in the Summertime,Keller Bend Bluff > Main Face,https://www.mountainproject.com/route/125294485/peaches-in-the-summertime,3,Sport,5.9,2,200,-84.06721,35.8476,Keller Bend Bluff,Main Face,-,0,0,0,Tennessee > Keller Bend Bluff > 00
Tennessee,105887760,Praise Be to PlayBuoy,Keller Bend Bluff > Main Face,https://www.mountainproject.com/route/125294178/praise-be-to-playbuoy,3,Sport,5.9+,2,200,-84.06721,35.8476,Keller Bend Bluff,Main Face,-,0,0,0,Tennessee > Keller Bend Bluff > 00
Tennessee,105887760,Welcome to Keller Bend,Keller Bend Bluff > Welcome to Keller Bend,https://www.mountainproject.com/route/125284244/welcome-to-keller-bend,3.3,Sport,5.9,1,70,-84.06742,35.84794,Keller Bend Bluff,Welcome to Keller Bend,-,-2.099999999956026e-4,3.4000000000133923e-4,0,Tennessee > Keller Bend Bluff > 00
Colorado,105708956,Lichen This,Keystone a.k.a. Montezuma > Haus Rock,https://www.mountainproject.com/route/105863525/lichen-this,2.6,Sport,5.9,1,NA,-105.91895,39.60924,Keystone a.k.a. Montezuma,Haus Rock,-,0,0,0,Colorado > Keystone a.k.a. Montezuma > 00
Colorado,105708956,Not Lichen This,Keystone a.k.a. Montezuma > Haus Rock,https://www.mountainproject.com/route/105909968/not-lichen-this,2.2,Sport,5.9+,1,NA,-105.91895,39.60924,Keystone a.k.a. Montezuma,Haus Rock,-,0,0,0,Colorado > Keystone a.k.a. Montezuma > 00
California,105708959,Knife Blade Traverse,Keystone a.k.a. Montezuma > Hummingbird Boulders > Little Hummingbird,https://www.mountainproject.com/route/126459110/knife-blade-traverse,3,Boulder,V2,1,8,-105.9176,39.60877,Keystone a.k.a. Montezuma,Hummingbird Boulders,Little Hummingbird,0,0,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,Oasis Sit-Start,Keystone a.k.a. Montezuma > Hummingbird Boulders > Oasis Boulder Area > Oasis Boulder,https://www.mountainproject.com/route/110563372/oasis-sit-start,1.9,Boulder,V2,1,12,-105.91708,39.60936,Keystone a.k.a. Montezuma,Hummingbird Boulders,Oasis Boulder Area,5.199999999945248e-4,5.900000000025329e-4,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,Oasis,Keystone a.k.a. Montezuma > Hummingbird Boulders > Oasis Boulder Area > Oasis Boulder,https://www.mountainproject.com/route/110563358/oasis,2.8,Boulder,V2-3,1,1215,-105.91708,39.60936,Keystone a.k.a. Montezuma,Hummingbird Boulders,Oasis Boulder Area,0,0,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,IT From the Pit,Keystone a.k.a. Montezuma > Hummingbird Boulders > Oasis Boulder Area > Pit Boulder,https://www.mountainproject.com/route/111000528/it-from-the-pit,2.6,Boulder,V2-,1,13,-105.91709,39.6093,Keystone a.k.a. Montezuma,Hummingbird Boulders,Oasis Boulder Area,-1.0000000003174137e-5,-6.0000000004833964e-5,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,V2,Keystone a.k.a. Montezuma > Hummingbird Boulders > Trail Boulder,https://www.mountainproject.com/route/106902563/v2,2.1,Boulder,V2,1,7,-105.91813,39.60812,Keystone a.k.a. Montezuma,Hummingbird Boulders,Trail Boulder,-0.0010400000000032605,-0.0011799999999979605,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,Come Shale Away,Keystone a.k.a. Montezuma > Loveland Pass Area > Lost Wall,https://www.mountainproject.com/route/119541776/come-shale-away,2,Boulder,V2- R,1,25,-105.90945,39.62738,Keystone a.k.a. Montezuma,Loveland Pass Area,Lost Wall,0.008679999999998245,0.01926000000000272,0,California > Keystone a.k.a. Montezuma > 00
Colorado,105708956,Hug A Pirate,Keystone a.k.a. Montezuma > Loveland Pass Area > Lost Wall,https://www.mountainproject.com/route/120925479/hug-a-pirate,2.3,"Sport, TR",5.9+,1,30,-105.90945,39.62738,Keystone a.k.a. Montezuma,Loveland Pass Area,Lost Wall,0.009499999999988518,0.018140000000002487,0,Colorado > Keystone a.k.a. Montezuma > 00
Colorado,105708956,Bearington Bear Goes Boltin',Keystone a.k.a. Montezuma > Morning Glory Wall,https://www.mountainproject.com/route/118984332/bearington-bear-goes-boltin,2.2,Sport,5.9,1,40,-105.91699,39.60365,Keystone a.k.a. Montezuma,Morning Glory Wall,-,-0.0075399999999916645,-0.023730000000000473,0,Colorado > Keystone a.k.a. Montezuma > 00
Colorado,105708956,Five Oh Shadow,Keystone a.k.a. Montezuma > Porcupine Rock,https://www.mountainproject.com/route/118829183/five-oh-shadow,3.3,Sport,5.9,1,70,-105.92688,39.61037,Keystone a.k.a. Montezuma,Porcupine Rock,-,-0.009889999999998622,0.0067200000000013915,0,Colorado > Keystone a.k.a. Montezuma > 00
Colorado,105708956,Pull Up A Drill,Keystone a.k.a. Montezuma > Porcupine Rock,https://www.mountainproject.com/route/115401604/pull-up-a-drill,3.1,Sport,5.9,3,200,-105.92688,39.61037,Keystone a.k.a. Montezuma,Porcupine Rock,-,0,0,0,Colorado > Keystone a.k.a. Montezuma > 00
California,105708959,Jeff’s Sit?,Keystone a.k.a. Montezuma > Sleeping Bear Boulder,https://www.mountainproject.com/route/126218654/jeffs-sit,3,Boulder,V2,1,12,-105.91059,39.60518,Keystone a.k.a. Montezuma,Sleeping Bear Boulder,-,-0.0011399999999923693,-0.022200000000005105,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,Lifeline,Keystone a.k.a. Montezuma > Sleeping Bear Boulder,https://www.mountainproject.com/route/122508808/lifeline,2.3,Boulder,V2,1,12,-105.91059,39.60518,Keystone a.k.a. Montezuma,Sleeping Bear Boulder,-,0,0,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,Masto-Swan,Keystone a.k.a. Montezuma > Swan Mountain Road > Swan Mountain North,https://www.mountainproject.com/route/200311234/masto-swan,3,Boulder,V1-2,1,12,-106.03686,39.60659,Keystone a.k.a. Montezuma,Swan Mountain Road,Swan Mountain North,-0.1262700000000052,0.0014099999999999113,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,"Here Today, Swan Tomorrow",Keystone a.k.a. Montezuma > Swan Mountain Road > Swan Mountain North,https://www.mountainproject.com/route/200384411/here-today-swan-tomorrow,3,Boulder,V2,1,18,-106.03686,39.60659,Keystone a.k.a. Montezuma,Swan Mountain Road,Swan Mountain North,0,0,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,Swan Of The Dead,Keystone a.k.a. Montezuma > Swan Mountain Road > Swan Mountain North,https://www.mountainproject.com/route/200384444/swan-of-the-dead,2,Boulder,V2,1,12,-106.03686,39.60659,Keystone a.k.a. Montezuma,Swan Mountain Road,Swan Mountain North,0,0,0,California > Keystone a.k.a. Montezuma > 00
California,105708959,"Protons, Neutrons, and Electswans",Keystone a.k.a. Montezuma > Swan Mountain Road > Swan Mountain North,https://www.mountainproject.com/route/200311248/protons-neutrons-and-electswans,3,Boulder,V2-3,1,15,-106.03686,39.60659,Keystone a.k.a. Montezuma,Swan Mountain Road,Swan Mountain North,0,0,0,California > Keystone a.k.a. Montezuma > 00
