county_fips,county_name,county_pop,state_name
35023,"Hidalgo County, New Mexico",4198,New Mexico
34017,"Hudson County, New Jersey",672391,New Jersey
34019,"Hunterdon County, New Jersey",124371,New Jersey
34027,"Morris County, New Jersey",491845,New Jersey
35031,"McKinley County, New Mexico",71367,New Mexico
35043,"Sandoval County, New Mexico",146748,New Mexico
35017,"Grant County, New Mexico",26998,New Mexico
35009,"Curry County, New Mexico",48954,New Mexico
35015,"Eddy County, New Mexico",58460,New Mexico
35033,"Mora County, New Mexico",4521,New Mexico
35045,"San Juan County, New Mexico",123958,New Mexico
28009,"Benton County, Mississippi",8259,Mississippi
28037,"Franklin County, Mississippi",7713,Mississippi
28027,"Coahoma County, Mississippi",22124,Mississippi
28061,"Jasper County, Mississippi",16383,Mississippi
28067,"Jones County, Mississippi",68098,Mississippi
28147,"Walthall County, Mississippi",14286,Mississippi
28095,"Monroe County, Mississippi",35252,Mississippi
28115,"Pontotoc County, Mississippi",32174,Mississippi
28051,"Holmes County, Mississippi",17010,Mississippi
28005,"Amite County, Mississippi",12297,Mississippi
28089,"Madison County, Mississippi",106272,Mississippi
28013,"Calhoun County, Mississippi",14361,Mississippi
28091,"Marion County, Mississippi",24573,Mississippi
28141,"Tishomingo County, Mississippi",19383,Mississippi
28153,"Wayne County, Mississippi",20183,Mississippi
28041,"Greene County, Mississippi",13586,Mississippi
28093,"Marshall County, Mississippi",35294,Mississippi
28119,"Quitman County, Mississippi",6792,Mississippi
28109,"Pearl River County, Mississippi",55535,Mississippi
28079,"Leake County, Mississippi",22786,Mississippi
28099,"Neshoba County, Mississippi",29118,Mississippi
28121,"Rankin County, Mississippi",155271,Mississippi
28151,"Washington County, Mississippi",43909,Mississippi
28077,"Lawrence County, Mississippi",12586,Mississippi
28111,"Perry County, Mississippi",11973,Mississippi
28017,"Chickasaw County, Mississippi",17103,Mississippi
28015,"Carroll County, Mississippi",9947,Mississippi
28039,"George County, Mississippi",24500,Mississippi
28043,"Grenada County, Mississippi",20758,Mississippi
28063,"Jefferson County, Mississippi",6990,Mississippi
28101,"Newton County, Mississippi",21018,Mississippi
28117,"Prentiss County, Mississippi",25126,Mississippi
28125,"Sharkey County, Mississippi",4321,Mississippi
28019,"Choctaw County, Mississippi",8210,Mississippi
28045,"Hancock County, Mississippi",47632,Mississippi
28057,"Itawamba County, Mississippi",23390,Mississippi
28055,"Issaquena County, Mississippi",1327,Mississippi
28059,"Jackson County, Mississippi",143617,Mississippi
28083,"Leflore County, Mississippi",28183,Mississippi
28143,"Tunica County, Mississippi",9632,Mississippi
28021,"Claiborne County, Mississippi",8988,Mississippi
28047,"Harrison County, Mississippi",208080,Mississippi
28075,"Lauderdale County, Mississippi",74125,Mississippi
28085,"Lincoln County, Mississippi",34153,Mississippi
28127,"Simpson County, Mississippi",26658,Mississippi
28159,"Winston County, Mississippi",17955,Mississippi
28007,"Attala County, Mississippi",18174,Mississippi
39065,"Hardin County, Ohio",31365,Ohio
39011,"Auglaize County, Ohio",45656,Ohio
39037,"Darke County, Ohio",51113,Ohio
39123,"Ottawa County, Ohio",40525,Ohio
39079,"Jackson County, Ohio",32413,Ohio
39077,"Huron County, Ohio",58266,Ohio
39009,"Athens County, Ohio",65327,Ohio
39001,"Adams County, Ohio",27698,Ohio
39103,"Medina County, Ohio",179746,Ohio
39095,"Lucas County, Ohio",428348,Ohio
39121,"Noble County, Ohio",14424,Ohio
39147,"Seneca County, Ohio",55178,Ohio
39151,"Stark County, Ohio",370606,Ohio
39031,"Coshocton County, Ohio",36600,Ohio
39041,"Delaware County, Ohio",209177,Ohio
39055,"Geauga County, Ohio",93649,Ohio
39073,"Hocking County, Ohio",28264,Ohio
39085,"Lake County, Ohio",230149,Ohio
39141,"Ross County, Ohio",76666,Ohio
39035,"Cuyahoga County, Ohio",1235072,Ohio
39075,"Holmes County, Ohio",43960,Ohio
39109,"Miami County, Ohio",106987,Ohio
39111,"Monroe County, Ohio",13654,Ohio
39155,"Trumbull County, Ohio",197974,Ohio
39173,"Wood County, Ohio",130817,Ohio
39005,"Ashland County, Ohio",53484,Ohio
40043,"Dewey County, Oklahoma",4891,Oklahoma
40059,"Harper County, Oklahoma",3688,Oklahoma
40083,"Logan County, Oklahoma",48011,Oklahoma
40143,"Tulsa County, Oklahoma",651552,Oklahoma
40147,"Washington County, Oklahoma",51527,Oklahoma
40057,"Harmon County, Oklahoma",2653,Oklahoma
40061,"Haskell County, Oklahoma",12627,Oklahoma
40111,"Okmulgee County, Oklahoma",38465,Oklahoma
40113,"Osage County, Oklahoma",46963,Oklahoma
40067,"Jefferson County, Oklahoma",6002,Oklahoma
40047,"Garfield County, Oklahoma",61056,Oklahoma
40049,"Garvin County, Oklahoma",27711,Oklahoma
40121,"Pittsburg County, Oklahoma",43654,Oklahoma
35027,"Lincoln County, New Mexico",19572,New Mexico
35005,"Chaves County, New Mexico",64615,New Mexico
35025,"Lea County, New Mexico",71070,New Mexico
35049,"Santa Fe County, New Mexico",150358,New Mexico
35059,"Union County, New Mexico",4059,New Mexico
35051,"Sierra County, New Mexico",10791,New Mexico
35053,"Socorro County, New Mexico",16637,New Mexico
35041,"Roosevelt County, New Mexico",18500,New Mexico
35013,"Doña Ana County, New Mexico",218195,New Mexico
35028,"Los Alamos County, New Mexico",19369,New Mexico
35039,"Rio Arriba County, New Mexico",38921,New Mexico
35047,"San Miguel County, New Mexico",27277,New Mexico
35061,"Valencia County, New Mexico",76688,New Mexico
35057,"Torrance County, New Mexico",15461,New Mexico
35001,"Bernalillo County, New Mexico",679121,New Mexico
35035,"Otero County, New Mexico",67490,New Mexico
35006,"Cibola County, New Mexico",26675,New Mexico
35011,"De Baca County, New Mexico",1748,New Mexico
35019,"Guadalupe County, New Mexico",4300,New Mexico
35003,"Catron County, New Mexico",3527,New Mexico
36005,"Bronx County, New York",1418207,New York
47179,"Washington County, Tennessee",129375,Tennessee
47183,"Weakley County, Tennessee",33328,Tennessee
47005,"Benton County, Tennessee",16160,Tennessee
47007,"Bledsoe County, Tennessee",15064,Tennessee
47013,"Campbell County, Tennessee",39842,Tennessee
47015,"Cannon County, Tennessee",14678,Tennessee
47083,"Houston County, Tennessee",8201,Tennessee
47119,"Maury County, Tennessee",96387,Tennessee
48373,"Polk County, Texas",51353,Texas
48391,"Refugio County, Texas",6948,Texas
48467,"Van Zandt County, Texas",56590,Texas
48055,"Caldwell County, Texas",43664,Texas
48487,"Wilbarger County, Texas",12769,Texas
48317,"Martin County, Texas",5771,Texas
48383,"Reagan County, Texas",3849,Texas
48501,"Yoakum County, Texas",8713,Texas
48189,"Hale County, Texas",33406,Texas
48419,"Shelby County, Texas",25274,Texas
48387,"Red River County, Texas",12023,Texas
48399,"Runnels County, Texas",10264,Texas
48435,"Sutton County, Texas",3776,Texas
48451,"Tom Green County, Texas",119200,Texas
48469,"Victoria County, Texas",92084,Texas
48481,"Wharton County, Texas",41556,Texas
48485,"Wichita County, Texas",132230,Texas
48033,"Borden County, Texas",654,Texas
48315,"Marion County, Texas",9854,Texas
48323,"Maverick County, Texas",58722,Texas
48181,"Grayson County, Texas",136212,Texas
48297,"Live Oak County, Texas",12207,Texas
48363,"Palo Pinto County, Texas",29189,Texas
48255,"Karnes County, Texas",15601,Texas
48123,"DeWitt County, Texas",20160,Texas
48059,"Callahan County, Texas",13943,Texas
48067,"Cass County, Texas",30026,Texas
48183,"Gregg County, Texas",123945,Texas
48313,"Madison County, Texas",14284,Texas
48303,"Lubbock County, Texas",310569,Texas
48257,"Kaufman County, Texas",136154,Texas
48259,"Kendall County, Texas",47431,Texas
48153,"Floyd County, Texas",5712,Texas
48017,"Bailey County, Texas",7000,Texas
48071,"Chambers County, Texas",43837,Texas
48027,"Bell County, Texas",362924,Texas
48061,"Cameron County, Texas",423163,Texas
48117,"Deaf Smith County, Texas",18546,Texas
48141,"El Paso County, Texas",839238,Texas
48283,"La Salle County, Texas",7520,Texas
48443,"Terrell County, Texas",776,Texas
48457,"Tyler County, Texas",21672,Texas
48483,"Wheeler County, Texas",5056,Texas
48009,"Archer County, Texas",8553,Texas
48043,"Brewster County, Texas",9203,Texas
48215,"Hidalgo County, Texas",868707,Texas
48423,"Smith County, Texas",232751,Texas
48105,"Crockett County, Texas",3464,Texas
48207,"Haskell County, Texas",5658,Texas
48227,"Howard County, Texas",36664,Texas
48333,"Mills County, Texas",4873,Texas
48337,"Montague County, Texas",19818,Texas
27091,"Martin County, Minnesota",19683,Minnesota
28129,"Smith County, Mississippi",15916,Mississippi
28073,"Lamar County, Mississippi",63343,Mississippi
28081,"Lee County, Mississippi",85436,Mississippi
28135,"Tallahatchie County, Mississippi",13809,Mississippi
28149,"Warren County, Mississippi",45381,Mississippi
28023,"Clarke County, Mississippi",15541,Mississippi
28097,"Montgomery County, Mississippi",9775,Mississippi
28105,"Oktibbeha County, Mississippi",49587,Mississippi
28155,"Webster County, Mississippi",9689,Mississippi
28003,"Alcorn County, Mississippi",36953,Mississippi
28025,"Clay County, Mississippi",19316,Mississippi
28031,"Covington County, Mississippi",18636,Mississippi
28053,"Humphreys County, Mississippi",8064,Mississippi
42043,"Dauphin County, Pennsylvania",278299,Pennsylvania
37005,"Alleghany County, North Carolina",11137,North Carolina
37027,"Caldwell County, North Carolina",82178,North Carolina
37035,"Catawba County, North Carolina",159551,North Carolina
37045,"Cleveland County, North Carolina",97947,North Carolina
37049,"Craven County, North Carolina",102139,North Carolina
37065,"Edgecombe County, North Carolina",51472,North Carolina
37077,"Granville County, North Carolina",60443,North Carolina
37085,"Harnett County, North Carolina",135976,North Carolina
37093,"Hoke County, North Carolina",55234,North Carolina
37089,"Henderson County, North Carolina",117417,North Carolina
37095,"Hyde County, North Carolina",4937,North Carolina
37097,"Iredell County, North Carolina",181806,North Carolina
37119,"Mecklenburg County, North Carolina",1110356,North Carolina
37131,"Northampton County, North Carolina",19483,North Carolina
37147,"Pitt County, North Carolina",180742,North Carolina
37159,"Rowan County, North Carolina",142088,North Carolina
37181,"Vance County, North Carolina",44535,North Carolina
37039,"Cherokee County, North Carolina",28612,North Carolina
37053,"Currituck County, North Carolina",27763,North Carolina
37179,"Union County, North Carolina",239859,North Carolina
37193,"Wilkes County, North Carolina",68412,North Carolina
37127,"Nash County, North Carolina",94298,North Carolina
37003,"Alexander County, North Carolina",37497,North Carolina
37055,"Dare County, North Carolina",37009,North Carolina
37185,"Warren County, North Carolina",19731,North Carolina
37195,"Wilson County, North Carolina",81801,North Carolina
37073,"Gates County, North Carolina",11562,North Carolina
37075,"Graham County, North Carolina",8441,North Carolina
37115,"Madison County, North Carolina",21755,North Carolina
37137,"Pamlico County, North Carolina",12726,North Carolina
37149,"Polk County, North Carolina",20724,North Carolina
37151,"Randolph County, North Carolina",143667,North Carolina
37169,"Stokes County, North Carolina",45591,North Carolina
37187,"Washington County, North Carolina",11580,North Carolina
37043,"Clay County, North Carolina",11231,North Carolina
37051,"Cumberland County, North Carolina",335509,North Carolina
37081,"Guilford County, North Carolina",537174,North Carolina
37099,"Jackson County, North Carolina",43938,North Carolina
37139,"Pasquotank County, North Carolina",39824,North Carolina
37155,"Robeson County, North Carolina",130625,North Carolina
37173,"Swain County, North Carolina",14271,North Carolina
37183,"Wake County, North Carolina",1111761,North Carolina
37007,"Anson County, North Carolina",24446,North Carolina
36067,"Onondaga County, New York",460528,New York
48365,"Panola County, Texas",23194,Texas
48403,"Sabine County, Texas",10542,Texas
48421,"Sherman County, Texas",3022,Texas
48437,"Swisher County, Texas",7397,Texas
48231,"Hunt County, Texas",98594,Texas
48063,"Camp County, Texas",13094,Texas
48195,"Hansford County, Texas",5399,Texas
48187,"Guadalupe County, Texas",166847,Texas
48077,"Clay County, Texas",10471,Texas
48205,"Hartley County, Texas",5576,Texas
48217,"Hill County, Texas",36649,Texas
48293,"Limestone County, Texas",23437,Texas
48347,"Nacogdoches County, Texas",65204,Texas
48369,"Parmer County, Texas",9605,Texas
48367,"Parker County, Texas",142878,Texas
48377,"Presidio County, Texas",6704,Texas
48465,"Val Verde County, Texas",49025,Texas
48109,"Culberson County, Texas",2171,Texas
48135,"Ector County, Texas",166223,Texas
48169,"Garza County, Texas",6229,Texas
48173,"Glasscock County, Texas",1409,Texas
48185,"Grimes County, Texas",28880,Texas
48085,"Collin County, Texas",1034730,Texas
48005,"Angelina County, Texas",86715,Texas
48101,"Cottle County, Texas",1398,Texas
48209,"Hays County, Texas",230191,Texas
48039,"Brazoria County, Texas",374264,Texas
48129,"Donley County, Texas",3278,Texas
48013,"Atascosa County, Texas",51153,Texas
48353,"Nolan County, Texas",14714,Texas
48229,"Hudspeth County, Texas",4886,Texas
48475,"Ward County, Texas",11998,Texas
48203,"Harrison County, Texas",66553,Texas
48327,"Menard County, Texas",2138,Texas
48149,"Fayette County, Texas",25346,Texas
48491,"Williamson County, Texas",590551,Texas
48233,"Hutchinson County, Texas",20938,Texas
48343,"Morris County, Texas",12388,Texas
48361,"Orange County, Texas",83396,Texas
48495,"Winkler County, Texas",8010,Texas
48201,"Harris County, Texas",4713325,Texas
48053,"Burnet County, Texas",48155,Texas
48171,"Gillespie County, Texas",26988,Texas
48113,"Dallas County, Texas",2635516,Texas
48311,"McMullen County, Texas",743,Texas
48503,"Young County, Texas",18010,Texas
48251,"Johnson County, Texas",175817,Texas
48223,"Hopkins County, Texas",37084,Texas
48357,"Ochiltree County, Texas",9836,Texas
48275,"Knox County, Texas",3664,Texas
48309,"McLennan County, Texas",256623,Texas
48095,"Concho County, Texas",2726,Texas
48137,"Edwards County, Texas",1932,Texas
48133,"Eastland County, Texas",18360,Texas
48243,"Jeff Davis County, Texas",2274,Texas
48247,"Jim Hogg County, Texas",5200,Texas
48339,"Montgomery County, Texas",607391,Texas
48127,"Dimmit County, Texas",10124,Texas
48479,"Webb County, Texas",276652,Texas
48011,"Armstrong County, Texas",1887,Texas
48069,"Castro County, Texas",7530,Texas
56031,"Platte County, Wyoming",8393,Wyoming
56033,"Sheridan County, Wyoming",30485,Wyoming
56003,"Big Horn County, Wyoming",11790,Wyoming
56011,"Crook County, Wyoming",7584,Wyoming
56029,"Park County, Wyoming",29194,Wyoming
09007,"Middlesex County, Connecticut",162436,Connecticut
09013,"Tolland County, Connecticut",150721,Connecticut
09001,"Fairfield County, Connecticut",943332,Connecticut
12133,"Washington County, Florida",25473,Florida
12031,"Duval County, Florida",957755,Florida
12007,"Bradford County, Florida",28201,Florida
12009,"Brevard County, Florida",601942,Florida
12019,"Clay County, Florida",219252,Florida
12067,"Lafayette County, Florida",8422,Florida
12069,"Lake County, Florida",367118,Florida
12089,"Nassau County, Florida",88625,Florida
12103,"Pinellas County, Florida",974996,Florida
12105,"Polk County, Florida",724777,Florida
12111,"St. Lucie County, Florida",328297,Florida
12043,"Glades County, Florida",13811,Florida
12051,"Hendry County, Florida",42022,Florida
12061,"Indian River County, Florida",159923,Florida
12063,"Jackson County, Florida",46414,Florida
12099,"Palm Beach County, Florida",1496770,Florida
12109,"St. Johns County, Florida",264672,Florida
12086,"Miami-Dade County, Florida",2716940,Florida
12005,"Bay County, Florida",174705,Florida
12037,"Franklin County, Florida",12125,Florida
12045,"Gulf County, Florida",13639,Florida
12077,"Liberty County, Florida",8354,Florida
12119,"Sumter County, Florida",132420,Florida
12131,"Walton County, Florida",74071,Florida
12059,"Holmes County, Florida",19617,Florida
12065,"Jefferson County, Florida",14246,Florida
12083,"Marion County, Florida",365579,Florida
12021,"Collier County, Florida",384902,Florida
12093,"Okeechobee County, Florida",42168,Florida
12101,"Pasco County, Florida",553947,Florida
12041,"Gilchrist County, Florida",18582,Florida
12121,"Suwannee County, Florida",44417,Florida
12001,"Alachua County, Florida",269043,Florida
12013,"Calhoun County, Florida",14105,Florida
12023,"Columbia County, Florida",71686,Florida
12029,"Dixie County, Florida",16826,Florida
12107,"Putnam County, Florida",74521,Florida
12115,"Sarasota County, Florida",433742,Florida
12081,"Manatee County, Florida",403253,Florida
12017,"Citrus County, Florida",149657,Florida
12003,"Baker County, Florida",29210,Florida
12127,"Volusia County, Florida",553284,Florida
12073,"Leon County, Florida",293582,Florida
12079,"Madison County, Florida",18493,Florida
12087,"Monroe County, Florida",74228,Florida
12053,"Hernando County, Florida",193920,Florida
12057,"Hillsborough County, Florida",1471968,Florida
12123,"Taylor County, Florida",21569,Florida
13187,"Lumpkin County, Georgia",33610,Georgia
13189,"McDuffie County, Georgia",21312,Georgia
13211,"Morgan County, Georgia",19276,Georgia
13149,"Heard County, Georgia",11923,Georgia
13095,"Dougherty County, Georgia",87956,Georgia
13151,"Henry County, Georgia",234561,Georgia
13153,"Houston County, Georgia",157863,Georgia
27099,"Mower County, Minnesota",40062,Minnesota
27115,"Pine County, Minnesota",29579,Minnesota
27109,"Olmsted County, Minnesota",158293,Minnesota
27159,"Wadena County, Minnesota",13682,Minnesota
27009,"Benton County, Minnesota",40889,Minnesota
27047,"Freeborn County, Minnesota",30281,Minnesota
27085,"McLeod County, Minnesota",35893,Minnesota
27121,"Pope County, Minnesota",11249,Minnesota
27149,"Stevens County, Minnesota",9805,Minnesota
27151,"Swift County, Minnesota",9266,Minnesota
27033,"Cottonwood County, Minnesota",11196,Minnesota
27139,"Scott County, Minnesota",149013,Minnesota
27157,"Wabasha County, Minnesota",21627,Minnesota
27035,"Crow Wing County, Minnesota",65055,Minnesota
27107,"Norman County, Minnesota",6375,Minnesota
27103,"Nicollet County, Minnesota",34274,Minnesota
27041,"Douglas County, Minnesota",38141,Minnesota
27069,"Kittson County, Minnesota",4298,Minnesota
27079,"Le Sueur County, Minnesota",28887,Minnesota
27087,"Mahnomen County, Minnesota",5527,Minnesota
27025,"Chisago County, Minnesota",56579,Minnesota
27127,"Redwood County, Minnesota",15170,Minnesota
27173,"Yellow Medicine County, Minnesota",9709,Minnesota
27153,"Todd County, Minnesota",24664,Minnesota
27007,"Beltrami County, Minnesota",47188,Minnesota
27013,"Blue Earth County, Minnesota",67653,Minnesota
27055,"Houston County, Minnesota",18600,Minnesota
27073,"Lac qui Parle County, Minnesota",6623,Minnesota
27077,"Lake of the Woods County, Minnesota",3740,Minnesota
27111,"Otter Tail County, Minnesota",58746,Minnesota
27161,"Waseca County, Minnesota",18612,Minnesota
27137,"St. Louis County, Minnesota",199070,Minnesota
27003,"Anoka County, Minnesota",356921,Minnesota
27145,"Stearns County, Minnesota",161075,Minnesota
27037,"Dakota County, Minnesota",429021,Minnesota
27081,"Lincoln County, Minnesota",5639,Minnesota
27083,"Lyon County, Minnesota",25474,Minnesota
27095,"Mille Lacs County, Minnesota",26277,Minnesota
27129,"Renville County, Minnesota",14548,Minnesota
27017,"Carlton County, Minnesota",35871,Minnesota
27031,"Cook County, Minnesota",5463,Minnesota
29123,"Madison County, Missouri",12088,Missouri
29217,"Vernon County, Missouri",20563,Missouri
29147,"Nodaway County, Missouri",22092,Missouri
29041,"Chariton County, Missouri",7426,Missouri
29223,"Wayne County, Missouri",12873,Missouri
29201,"Scott County, Missouri",38280,Missouri
29011,"Barton County, Missouri",11754,Missouri
29039,"Cedar County, Missouri",14349,Missouri
29073,"Gasconade County, Missouri",14706,Missouri
29121,"Macon County, Missouri",15117,Missouri
29149,"Oregon County, Missouri",10529,Missouri
29186,"Ste. Genevieve County, Missouri",17894,Missouri
29067,"Douglas County, Missouri",13185,Missouri
29083,"Henry County, Missouri",21824,Missouri
29109,"Lawrence County, Missouri",38355,Missouri
29169,"Pulaski County, Missouri",52607,Missouri
29215,"Texas County, Missouri",25398,Missouri
29027,"Callaway County, Missouri",44743,Missouri
47139,"Polk County, Tennessee",16832,Tennessee
47185,"White County, Tennessee",27345,Tennessee
47163,"Sullivan County, Tennessee",158348,Tennessee
42023,"Cameron County, Pennsylvania",4447,Pennsylvania
42017,"Bucks County, Pennsylvania",628270,Pennsylvania
42077,"Lehigh County, Pennsylvania",369318,Pennsylvania
42031,"Clarion County, Pennsylvania",38438,Pennsylvania
42059,"Greene County, Pennsylvania",36233,Pennsylvania
42079,"Luzerne County, Pennsylvania",317417,Pennsylvania
42037,"Columbia County, Pennsylvania",64964,Pennsylvania
42065,"Jefferson County, Pennsylvania",43425,Pennsylvania
42099,"Perry County, Pennsylvania",46272,Pennsylvania
42113,"Sullivan County, Pennsylvania",6066,Pennsylvania
44003,"Kent County, Rhode Island",164292,Rhode Island
44009,"Washington County, Rhode Island",125577,Rhode Island
45071,"Newberry County, South Carolina",38440,South Carolina
45027,"Clarendon County, South Carolina",33745,South Carolina
45085,"Sumter County, South Carolina",106721,South Carolina
45011,"Barnwell County, South Carolina",20866,South Carolina
45031,"Darlington County, South Carolina",66618,South Carolina
45091,"York County, South Carolina",280979,South Carolina
45021,"Cherokee County, South Carolina",57300,South Carolina
45053,"Jasper County, South Carolina",30073,South Carolina
45061,"Lee County, South Carolina",16828,South Carolina
45001,"Abbeville County, South Carolina",24527,South Carolina
39091,"Logan County, Ohio",45672,Ohio
39153,"Summit County, Ohio",541013,Ohio
39149,"Shelby County, Ohio",48590,Ohio
39171,"Williams County, Ohio",36692,Ohio
72061,"Guaynabo Municipio, Puerto Rico",83728,Puerto Rico
72053,"Fajardo Municipio, Puerto Rico",29454,Puerto Rico
72007,"Aguas Buenas Municipio, Puerto Rico",24814,Puerto Rico
72065,"Hatillo Municipio, Puerto Rico",39218,Puerto Rico
72133,"Santa Isabel Municipio, Puerto Rico",21209,Puerto Rico
72097,"Mayagüez Municipio, Puerto Rico",71530,Puerto Rico
72119,"Río Grande Municipio, Puerto Rico",48025,Puerto Rico
72011,"Añasco Municipio, Puerto Rico",26161,Puerto Rico
72033,"Cataño Municipio, Puerto Rico",23121,Puerto Rico
72055,"Guánica Municipio, Puerto Rico",15383,Puerto Rico
72087,"Loíza Municipio, Puerto Rico",24553,Puerto Rico
12117,"Seminole County, Florida",471826,Florida
12035,"Flagler County, Florida",115081,Florida
12047,"Hamilton County, Florida",14428,Florida
12097,"Osceola County, Florida",375751,Florida
12039,"Gadsden County, Florida",45660,Florida
12071,"Lee County, Florida",770577,Florida
12049,"Hardee County, Florida",26937,Florida
12095,"Orange County, Florida",1393452,Florida
12055,"Highlands County, Florida",106221,Florida
12027,"DeSoto County, Florida",38001,Florida
12015,"Charlotte County, Florida",188910,Florida
01099,"Monroe County, Alabama",20733,Alabama
01079,"Lawrence County, Alabama",32924,Alabama
01081,"Lee County, Alabama",164542,Alabama
05061,"Howard County, Arkansas",13202,Arkansas
05051,"Garland County, Arkansas",99386,Arkansas
05093,"Mississippi County, Arkansas",40651,Arkansas
05115,"Pope County, Arkansas",64072,Arkansas
05117,"Prairie County, Arkansas",8062,Arkansas
05139,"Union County, Arkansas",38682,Arkansas
05147,"Woodruff County, Arkansas",6320,Arkansas
05023,"Cleburne County, Arkansas",24919,Arkansas
05025,"Cleveland County, Arkansas",7956,Arkansas
05067,"Jackson County, Arkansas",16719,Arkansas
05057,"Hempstead County, Arkansas",21532,Arkansas
05135,"Sharp County, Arkansas",17442,Arkansas
05137,"Stone County, Arkansas",12506,Arkansas
05143,"Washington County, Arkansas",239187,Arkansas
05005,"Baxter County, Arkansas",41932,Arkansas
05003,"Ashley County, Arkansas",19657,Arkansas
05031,"Craighead County, Arkansas",110332,Arkansas
05055,"Greene County, Arkansas",45325,Arkansas
05073,"Lafayette County, Arkansas",6624,Arkansas
05105,"Perry County, Arkansas",10455,Arkansas
05111,"Poinsett County, Arkansas",23528,Arkansas
05149,"Yell County, Arkansas",21341,Arkansas
05013,"Calhoun County, Arkansas",5189,Arkansas
05011,"Bradley County, Arkansas",10763,Arkansas
05075,"Lawrence County, Arkansas",16406,Arkansas
05113,"Polk County, Arkansas",19964,Arkansas
05029,"Conway County, Arkansas",20846,Arkansas
05101,"Newton County, Arkansas",7753,Arkansas
05081,"Little River County, Arkansas",12259,Arkansas
05085,"Lonoke County, Arkansas",73309,Arkansas
05091,"Miller County, Arkansas",43257,Arkansas
05123,"St. Francis County, Arkansas",24994,Arkansas
05145,"White County, Arkansas",78753,Arkansas
06047,"Merced County, California",277680,California
06043,"Mariposa County, California",17203,California
06115,"Yuba County, California",78668,California
06013,"Contra Costa County, California",1153526,California
06035,"Lassen County, California",30573,California
06099,"Stanislaus County, California",550660,California
06097,"Sonoma County, California",494336,California
06103,"Tehama County, California",65084,California
06051,"Mono County, California",14444,California
06069,"San Benito County, California",62808,California
06067,"Sacramento County, California",1552058,California
06055,"Napa County, California",137744,California
06053,"Monterey County, California",434061,California
06091,"Sierra County, California",3005,California
06073,"San Diego County, California",3338330,California
06113,"Yolo County, California",220500,California
06023,"Humboldt County, California",135558,California
06003,"Alpine County, California",1129,California
06039,"Madera County, California",157327,California
06087,"Santa Cruz County, California",273213,California
13291,"Union County, Georgia",24511,Georgia
13183,"Long County, Georgia",19559,Georgia
13255,"Spalding County, Georgia",66703,Georgia
13271,"Telfair County, Georgia",15860,Georgia
13303,"Washington County, Georgia",20374,Georgia
22127,"Winn Parish, Louisiana",13904,Louisiana
22033,"East Baton Rouge Parish, Louisiana",440059,Louisiana
22085,"Sabine Parish, Louisiana",23884,Louisiana
22003,"Allen Parish, Louisiana",25627,Louisiana
22065,"Madison Parish, Louisiana",10951,Louisiana
22053,"Jefferson Davis Parish, Louisiana",31368,Louisiana
22093,"St. James Parish, Louisiana",21096,Louisiana
22043,"Grant Parish, Louisiana",22389,Louisiana
22125,"West Feliciana Parish, Louisiana",15568,Louisiana
22051,"Jefferson Parish, Louisiana",432493,Louisiana
22011,"Beauregard Parish, Louisiana",37497,Louisiana
22013,"Bienville Parish, Louisiana",13241,Louisiana
22015,"Bossier Parish, Louisiana",127039,Louisiana
22023,"Cameron Parish, Louisiana",6973,Louisiana
22037,"East Feliciana Parish, Louisiana",19135,Louisiana
22095,"St. John the Baptist Parish, Louisiana",42837,Louisiana
22075,"Plaquemines Parish, Louisiana",23197,Louisiana
22073,"Ouachita Parish, Louisiana",153279,Louisiana
22079,"Rapides Parish, Louisiana",129648,Louisiana
22117,"Washington Parish, Louisiana",46194,Louisiana
22105,"Tangipahoa Parish, Louisiana",134758,Louisiana
22001,"Acadia Parish, Louisiana",62045,Louisiana
22123,"West Carroll Parish, Louisiana",10830,Louisiana
22103,"St. Tammany Parish, Louisiana",260419,Louisiana
22021,"Caldwell Parish, Louisiana",9918,Louisiana
22035,"East Carroll Parish, Louisiana",6861,Louisiana
22005,"Ascension Parish, Louisiana",126604,Louisiana
22039,"Evangeline Parish, Louisiana",33395,Louisiana
22045,"Iberia Parish, Louisiana",69830,Louisiana
22087,"St. Bernard Parish, Louisiana",47244,Louisiana
22091,"St. Helena Parish, Louisiana",10132,Louisiana
22121,"West Baton Rouge Parish, Louisiana",26465,Louisiana
22031,"De Soto Parish, Louisiana",27463,Louisiana
22081,"Red River Parish, Louisiana",8442,Louisiana
22067,"Morehouse Parish, Louisiana",24874,Louisiana
22069,"Natchitoches Parish, Louisiana",38158,Louisiana
22109,"Terrebonne Parish, Louisiana",110461,Louisiana
22025,"Catahoula Parish, Louisiana",9494,Louisiana
22027,"Claiborne Parish, Louisiana",15670,Louisiana
22041,"Franklin Parish, Louisiana",20015,Louisiana
22007,"Assumption Parish, Louisiana",21891,Louisiana
22049,"Jackson Parish, Louisiana",15744,Louisiana
22113,"Vermilion Parish, Louisiana",59511,Louisiana
22089,"St. Charles Parish, Louisiana",53100,Louisiana
22029,"Concordia Parish, Louisiana",19259,Louisiana
22059,"LaSalle Parish, Louisiana",14892,Louisiana
23001,"Androscoggin County, Maine",108277,Maine
23003,"Aroostook County, Maine",67055,Maine
23005,"Cumberland County, Maine",295003,Maine
23017,"Oxford County, Maine",57975,Maine
23027,"Waldo County, Maine",39715,Maine
23019,"Penobscot County, Maine",152148,Maine
23023,"Sagadahoc County, Maine",35856,Maine
